runKey,partyId,partyProfile,partyKind,agent,seedIndex,decisionIndex,date,phase,eventId,eventTitle,eventCategory,eventImportance,optionsCount,choiceId,choiceLabel,choiceTag,choiceStrategy,outcomeId,outcomeTitle,narrative,narrativeLength,visibleEffectsCount,decisiveFactorsCount,statementEvolution,pollBefore,pollAfter,pollDelta,rankBefore,rankAfter,intensityEstimate,isChain,isRare
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,24,2027-04-17,between_rounds,party_ecologistes_signature,La rénovation thermique doit changer d’échelle,party,major,2,ecologistes_signature_local_grants,Déléguer les aides aux régions avec des objectifs nationaux et un guichet par bassin de vie,INSTITUTIONNEL,program_shift,ecologistes_signature_regional,Les régions pilotent la rénovation,"Le dispositif s’adapte aux bâtiments et aux entreprises locales, tout en renforçant l’implantation territoriale. Les différences de capacité administrative risquent de creuser les écarts entre régions.",201,3,0,,15.57,15.75,0.18,1,1,5,false,false
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,25,2027-04-18,between_rounds,runoff_favorite_pressure,Deux points davance à cinq jours,between_rounds,,3,favorite_pressure_turnout,Consacrer les cinq jours au porte-à-porte dans les zones de faible participation,PRUDENT,grassroots_mobilization,favorite_pressure_turnout_drive,Lavance devient une bataille de participation,"La campagne réduit son exposition nationale et transforme ses listes de sympathisants en visites réelles. Le socle se mobilise mieux, ce qui protège davantage le résultat que le chiffre brut du sondage.",202,3,0,,15.75,15.96,0.2,1,1,3,false,false
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,26,2027-04-20,between_rounds,runoff_endorsement_wave,Les soutiens arrivent avec leurs conditions,between_rounds,major,3,endorsement_wave_no_deals,Remercier chaque soutien et refuser toute négociation programmatique avant le scrutin,LOYAL,long_term_strategy,endorsement_wave_no_concessions,Les soutiens viennent sans contrat,Votre programme reste intact et votre socle comprend la ligne. Les électeurs des candidats éliminés reçoivent peu de raisons nouvelles de vous rejoindre au-delà du rejet de ladversaire.,185,2,0,,15.96,16.18,0.22,1,1,5,false,false
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,27,2027-04-22,between_rounds,party_ecologistes_runoff,Le second tour exige une coalition climatique,party,decisive,2,ecologistes_runoff_climate_coalition,Proposer à toute la gauche un gouvernement de coalition lié par dix objectifs climatiques et sociaux,RASSEMBLEUR,alliance,ecologistes_runoff_coalition,Dix objectifs organisent la coalition,Les partenaires disposent de garanties précises et les militants de gauche rejoignent la campagne. Le nombre d’engagements négociés alimente les doutes sur la vitesse de décision.,179,4,0,,16.18,16.36,0.18,1,1,6,false,false
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,28,2027-04-24,between_rounds,runoff_final_debate,Le débat de lentre-deux-tours,between_rounds,decisive,4,final_debate_attack_record,Comparer point par point les votes et alliances de votre adversaire à ses promesses actuelles,OFFENSIF,media_response,final_debate_opponent_record,Le bilan adverse occupe le duel,Vos exemples sont précis et obligent le finaliste à défendre ses propres contradictions. Vous gagnez la confrontation sans consacrer assez de temps à votre coalition et à ses réserves de voix.,192,3,0,,16.36,17.3,0.94,1,1,6,false,false
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,29,2027-04-26,government_epilogue,runoff_vote_transfers,Les reports refusent la mécanique,between_rounds,major,3,vote_transfers_local_meetings,Organiser six réunions dirigées par les anciens candidats et répondre sans modifier le programme,INSTITUTIONNEL,grassroots_mobilization,vote_transfers_listening_tour,Les anciens candidats deviennent passeurs,Les réunions donnent aux soutiens éliminés un rôle actif et permettent dexpliquer les points communs. Les reports progressent par confiance plus que par concession programmatique.,179,2,0,,17.3,16.55,-0.75,1,1,5,false,false
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,30,2027-05-02,government_epilogue,government_prime_minister,Le choix de Matignon,government,decisive,3,prime_minister_party,Nommer la responsable fictive du programme et lui confier la négociation de la majorité,LOYAL,internal_discipline,prime_minister_program_lead,Le programme entre directement à Matignon,La nomination assure une continuité nette avec la campagne et rassure les militants sur les premières réformes. Les alliés réclament davantage de garanties avant de soutenir le gouvernement.,190,2,0,,16.55,16.49,-0.06,1,1,6,false,false
ecologistes:parti_dabord:0,ecologistes,ecologistes,existing,parti_dabord,0,31,2027-05-03,finished,government_balance,Quinze ministres pour une coalition,government,major,3,government_balance_coalition,Répartir les ministères proportionnellement aux soutiens du second tour avec exigence de parité,INSTITUTIONNEL,alliance,government_balance_coalition_share,Les soutiens deviennent responsabilité ministérielle,La règle rend le partage compréhensible et stabilise les partenaires avant le premier Conseil des ministres. Elle laisse moins de place aux personnalités indépendantes et à certains territoires.,194,2,0,,16.49,16.51,0.02,1,1,5,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,1,2026-04-18,pre_campaign,media_documentary_access,La caméra derrière la porte,media,,3,documentary_rules,Ouvrir les réunions logistiques mais protéger les échanges personnels et les négociations confidentielles,PRUDENT,negotiation,documentary_access_framed,Une transparence avec des portes identifiées,"Le contrat distingue clairement les espaces filmables. La production conserve son indépendance et l’équipe sait où elle peut parler librement, ce qui limite les scènes spectaculaires mais protège la confiance interne.",217,2,0,,13.5,10.87,-2.63,1,8,3,true,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,2,2026-04-30,pre_campaign,internal_nomination_rules,Les règles de la liste commune,internal,,3,nomination_vote,Faire élire les responsables par les adhérents avec une représentation minimale de chaque courant,RASSEMBLEUR,internal_discipline,nomination_vote_result,Les courants obtiennent une règle commune,"Le vote prend une semaine et produit une direction diverse dont la légitimité est difficile à contester. Les arbitrages quotidiens seront plus lents, mais les perdants acceptent publiquement le résultat.",203,1,0,,10.87,11.1,0.23,8,7,3,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,3,2026-05-13,pre_campaign,scandal_plagiarized_report,Le rapport reprend huit paragraphes,scandal,,3,plagiarized_report_correct,"Retirer la note, citer chaque source et republier une version distinguant données et propositions",TRANSPARENT,legal_action,plagiarized_report_corrected,Les citations reviennent dans le document,La nouvelle version montre que les données venaient d’un rapport public et que vos propositions restent propres à la campagne. L’erreur éditoriale est reconnue sans prétendre que le fond était inventé.,201,2,0,,11.1,11.28,0.17,7,6,3,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,4,2026-05-28,pre_campaign,program_integration_contract,"Le contrat d’intégration, jusqu’où aller",program,notable,3,integration_contract_mandatory_tests,Imposer un contrat d’intégration obligatoire avec tests de langue et de compétences civiques,INSTITUTIONNEL,policy_commitment,integration_contract_mandatory,Un cadre obligatoire et évalué,La mesure donne un cadre national lisible et répond à une demande de clarté sur les attentes réciproques. Des associations d’accompagnement alertent sur le risque d’exclusion des personnes les plus fragiles si les tests sont trop exigeants.,240,4,0,initial_position,11.28,13.3,2.02,6,1,3,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,5,2026-06-14,pre_campaign,media_local_press,Six rédactions face au désert médical,media,,3,local_press_doctor_requirement,Conditionner l’installation des nouveaux médecins à plusieurs années dans une zone sous-dotée,CLIVANT,policy_commitment,doctor_requirement_divides,L’obligation structure le débat,"La mesure est immédiatement comprise dans les communes touchées, tandis que les représentants des jeunes médecins dénoncent une contrainte injuste. Vous gagnez un marqueur puissant et un conflit durable à arbitrer.",214,3,0,initial_position,13.3,11.74,-1.56,1,4,3,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,6,2026-06-29,pre_campaign,campaign_factory_visit,L’atelier industriel de Saint-Nazaire,campaign,notable,3,factory_listen_shift,Renoncer au discours préparé et tenir une réunion avec l’équipe de nuit,POPULAIRE,grassroots_mobilization,factory_night_shift,L’équipe de nuit impose ses priorités,"Les échanges font remonter le coût des transports et les horaires de garde. Vous gagnez la confiance du site, mais aucune annonce nationale ne ressort.",151,2,0,,11.74,11.88,0.13,4,3,2,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,7,2026-07-14,pre_campaign,program_europe,La règle européenne à changer,program,major,3,europe_national_opt_out,Demander une clause dexception nationale et suspendre les règles contestées en cas de refus,OFFENSIF,break,europe_opt_out_ultimatum,La clause dexception devient un ultimatum,La position séduit les électeurs attachés à l’autonomie nationale et inquiète les acteurs économiques exposés à l’Union. Vos partenaires potentiels exigent désormais de connaître précisément les règles visées.,209,3,0,initial_position,11.88,11.96,0.09,3,3,5,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,8,2026-07-31,pre_campaign,party_ecologistes_electorate,Les locataires redoutent les interdictions,party,major,2,ecologistes_electorate_guaranteed_loan,Garantir les prêts des petits propriétaires en échange d’un loyer modéré négocié,TECHNIQUE,negotiation,ecologistes_electorate_green_lease,Un bail vert partage le coût,Le montage évite une interdiction uniforme et maintient davantage de logements disponibles. Sa complexité administrative réduit son effet immédiat auprès des ménages les plus pressés.,183,4,0,,11.96,14.3,2.34,3,1,5,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,9,2026-08-16,campaign,media_past_words,Une promesse revient au montage,media,major,3,past_words_restore_first,Revenir à votre première position et reconnaître que le dernier infléchissement allait trop loin,LOYAL,policy_commitment,past_words_line_restored,Le programme retrouve son point fixe,"Le retour rassure les militants attachés au texte adopté, mais expose votre précédent repositionnement comme une erreur. La cohésion remonte pendant que les nouveaux soutiens doutent de la stabilité de votre parole.",215,2,0,initial_position,14.3,12.65,-1.65,1,2,5,true,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,10,2026-08-31,campaign,campaign_hospital_night,Une nuit avec les urgences,campaign,major,3,hospital_bed_dashboard,Publier chaque semaine les lits fermés et convoquer les agences régionales,TRANSPARENT,internal_discipline,hospital_beds_visible,Les fermetures deviennent vérifiables,Le tableau de bord donne aux soignants un outil de pression et oblige votre équipe à assumer les écarts régionaux. Les gestionnaires redoutent une lecture trop brute.,166,2,0,,12.65,12.87,0.22,2,1,5,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,11,2026-09-16,campaign,program_climate_adaptation,La France à cinquante degrés,program,major,3,climate_adaptation_fund,"Créer un fonds pluriannuel pour l’eau, les écoles, les hôpitaux et les logements exposés",INSTITUTIONNEL,policy_commitment,adaptation_fund_created,L’adaptation reçoit un budget durable,Les collectivités peuvent enfin planifier les travaux au-delà d’un exercice budgétaire. Le montant nécessaire est élevé et concurrence plusieurs promesses sociales déjà annoncées.,179,3,0,initial_position,12.87,13.14,0.27,1,1,5,false,false
ecologistes:parti_dabord:1,ecologistes,ecologistes,existing,parti_dabord,1,12,2026-10-05,campaign,campaign_slogan_test,Le slogan divise le siège,campaign,routine,3,slogan_choose_break,Choisir le slogan de rupture et l’accompagner de trois engagements précis,CLIVANT,media_response,slogan_break_defined,La rupture reçoit un contenu,"Les trois engagements empêchent le slogan de rester abstrait. Le socle se mobilise, mais les électeurs recherchant la stabilité deviennent plus méfiants.",153,2,0,,13.14,15.5,2.36,1,1,2,false,false
